game_date,batter,hit,proba
1522281600000000000,Dansby Swanson,False,0.6436018957345973
1522281600000000000,Ozzie Albies,True,0.6783505154639174
1522281600000000000,Carlos Santana,False,0.63292469352014
1522281600000000000,Cesar Hernandez,True,0.6971302428256071
1522281600000000000,Aaron Altherr,True,0.6342342342342343
1522281600000000000,Maikel Franco,False,0.6309859154929578
1522281600000000000,Aaron Nola,False,0.33125
1522281600000000000,Andrew Knapp,True,0.6391304347826087
1522281600000000000,Nick Williams,False,0.6873949579831933
1522281600000000000,Rhys Hoskins,True,0.6088888888888888
1522281600000000000,J. P. Crawford,False,0.6032786885245901
1522281600000000000,Matt Kemp,True,0.6969245107176141
1522281600000000000,Clayton Kershaw,True,0.35665399239543727
1522281600000000000,Logan Forsythe,False,0.6106382978723405
1522281600000000000,Yasmani Grandal,True,0.6011070110701108
1522281600000000000,Yasiel Puig,False,0.672212389380531
1522281600000000000,Enrique Hernandez,False,0.5859504132231406
1522281600000000000,Chris Taylor,False,0.6549180327868853
1522281600000000000,Corey Seager,False,0.7472779369627508
1522281600000000000,Cody Bellinger,False,0.6694610778443114
1522281600000000000,Austin Jackson,True,0.7067622950819672
1522281600000000000,Andrew Mccutchen,True,0.6995245641838351
1522281600000000000,Hunter Pence,True,0.7039927404718693
1522281600000000000,Evan Longoria,False,0.6958858102434928
1522281600000000000,Buster Posey,False,0.7171539961013644
1522281600000000000,Brandon Belt,True,0.6493438320209974
1522281600000000000,Brandon Crawford,True,0.6358469945355191
1522281600000000000,Joe Panik,True,0.6884444444444444
1522281600000000000,Ty Blach,False,0.5125
1522281600000000000,Asdrubal Cabrera,False,0.6689400921658986
1522281600000000000,Adrian Gonzalez,True,0.7135042735042735
1522281600000000000,Jay Bruce,True,0.6423333333333333
1522281600000000000,Todd Frazier,True,0.6293736501079913
1522281600000000000,Yoenis Céspedes,True,0.692919254658385
1522281600000000000,Kevin Plawecki,True,0.6105882352941177
1522281600000000000,Noah Syndergaard,False,0.43999999999999995
1522281600000000000,Brandon Nimmo,True,0.6612244897959183
1522281600000000000,Amed Rosario,True,0.636144578313253
1522281600000000000,Dexter Fowler,False,0.6702258726899384
1522281600000000000,Yadier Molina,True,0.6917668825161887
1522281600000000000,Matt Carpenter,True,0.6795698924731183
1522281600000000000,Marcell Ozuna,False,0.6837555886736215
1522281600000000000,Carlos Martinez,False,0.4045112781954887
1522281600000000000,Kolten Wong,False,0.6548936170212766
1522281600000000000,Tommy Pham,False,0.6819383259911895
1522281600000000000,Jose Martinez,True,0.7123809523809523
1522281600000000000,Paul Dejong,True,0.6930555555555555
1522368000000000000,Victor Martinez,False,0.7142268041237113
1522368000000000000,Miguel Cabrera,True,0.7270336894001643
1522368000000000000,José Iglesias,True,0.6306273062730627
1522368000000000000,Leonys Martín,True,0.6266429840142096
1522368000000000000,Nick Castellanos,True,0.6674496644295302
1522368000000000000,James Mccann,True,0.6093841642228739
1522368000000000000,Mikie Mahtook,True,0.6344827586206897
1522368000000000000,Dixon Machado,True,0.6326923076923077
1522368000000000000,Jeimer Candelario,True,0.6373333333333333
1522368000000000000,Francisco Cervelli,True,0.6145383104125737
1522368000000000000,Josh Harrison,True,0.7035598705501618
1522368000000000000,Jordy Mercer,True,0.6453453453453454
1522368000000000000,Starling Marte,True,0.6992412746585737
1522368000000000000,Corey Dickerson,True,0.6727626459143969
1522368000000000000,Gregory Polanco,True,0.6477611940298508
1522368000000000000,Colin Moran,False,0.6
1522368000000000000,Adam Frazier,True,0.68625
1522368000000000000,Josh Bell,True,0.6295774647887324
1522368000000000000,Howie Kendrick,True,0.7011342155009451
1522368000000000000,Ryan Zimmerman,False,0.6968553459119496
1522368000000000000,Matt Wieters,False,0.6225446428571428
1522368000000000000,Max Scherzer,False,0.39999999999999997
1522368000000000000,Bryce Harper,True,0.6799999999999999
1522368000000000000,Adam Eaton,True,0.7051146384479718
1522368000000000000,Anthony Rendon,True,0.6958778625954198
1522368000000000000,Michael Taylor,True,0.6222857142857143
1522368000000000000,Trea Turner,False,0.7220657276995306
1522368000000000000,Joey Votto,True,0.7210801393728222
1522368000000000000,Homer Bailey,True,0.3625668449197861
1522368000000000000,Scooter Gennett,True,0.7274102079395085
1522368000000000000,Billy Hamilton,False,0.6669187145557656
1522368000000000000,Tucker Barnhart,False,0.65
1522368000000000000,Eugenio Suarez,False,0.6399209486166008
1522368000000000000,Scott Schebler,True,0.5747899159663866
1522368000000000000,Jose Peraza,False,0.7276018099547512
1522368000000000000,Jesse Winker,False,0.6735294117647058
1522368000000000000,Hanley Ramirez,True,0.6748490945674044
1522368000000000000,Eduardo Nunez,True,0.681786941580756
1522368000000000000,J. D. Martinez,False,0.6943298969072165
1522368000000000000,Jackie Bradley,False,0.5920754716981133
1522368000000000000,Xander Bogaerts,True,0.6869029275808937
1522368000000000000,Mookie Betts,False,0.7357933579335794
1522368000000000000,Christian Vazquez,True,0.6290748898678414
1522368000000000000,Andrew Benintendi,False,0.6299065420560748
1522368000000000000,Rafael Devers,True,0.688659793814433
1522368000000000000,Carlos Gomez,False,0.6611174458380843
1522368000000000000,Wilson Ramos,True,0.6668683812405446
1522368000000000000,Adeiny Hechavarria,False,0.6223140495867768
1522368000000000000,Brad Miller,True,0.5796901893287436
1522368000000000000,Kevin Kiermaier,True,0.6262008733624455
1522368000000000000,C. J. Cron,True,0.6351758793969849
1522368000000000000,Matt Duffy,False,0.689051094890511
1522368000000000000,Rob Refsnyder,False,0.5830508474576271
1522368000000000000,Daniel Robertson,False,0.5577981651376146
1522368000000000000,Ben Zobrist,True,0.6478485370051634
1522368000000000000,Anthony Rizzo,False,0.6596112311015119
1522368000000000000,Kyle Hendricks,False,0.2992481203007519
1522368000000000000,Javier Baez,False,0.6270270270270271
1522368000000000000,Kris Bryant,True,0.7115618661257607
1522368000000000000,Addison Russell,False,0.6190243902439024
1522368000000000000,Kyle Schwarber,False,0.5867298578199052
1522368000000000000,Albert Almora,True,0.6677165354330709
1522368000000000000,Willson Contreras,True,0.7140000000000001
1522368000000000000,Starlin Castro,True,0.7123924268502582
1522368000000000000,Derek Dietrich,True,0.6160194174757282
1522368000000000000,Justin Bour,True,0.67
1522368000000000000,Miguel Rojas,True,0.6181818181818183
1522368000000000000,Lewis Brinson,True,0.5622641509433962
1522368000000000000,Garrett Cooper,False,0.6074074074074074
1522368000000000000,Chad Wallach,False,0.5767441860465117
1522368000000000000,Brian Anderson,True,0.6580645161290322
1522368000000000000,Caleb Smith,False,0.62
1522368000000000000,Carlos Gonzalez,True,0.6981206726013848
1522368000000000000,Chris Iannetta,True,0.540486409155937
1522368000000000000,Ian Desmond,True,0.6702329594477998
1522368000000000000,Gerardo Parra,True,0.6875536480686695
1522368000000000000,Dj Lemahieu,False,0.7070351758793969
1522368000000000000,Charlie Blackmon,True,0.7483333333333333
1522368000000000000,Nolan Arenado,True,0.7094540612516644
1522368000000000000,Trevor Story,False,0.6783582089552239
1522368000000000000,Tyler Anderson,False,0.3891891891891892
1522368000000000000,Paul Goldschmidt,False,0.7011566771819138
1522368000000000000,Aj Pollock,True,0.7008298755186723
1522368000000000000,J. R. Murphy,False,0.573134328358209
1522368000000000000,Chris Owings,True,0.659002169197397
1522368000000000000,David Peralta,False,0.7020000000000001
